visa_requirement_id,origin_country_id,destination_country_id,visa_requirement
18869,103,144,0.5
18870,103,148,0.5
18871,103,153,0.5
18872,103,145,0.5
18873,103,146,0
18874,103,149,0.5
18875,103,152,0.5
18876,103,155,0.5
18877,103,156,0.5
18878,103,157,0
18879,103,158,0
18880,103,100,0.5
18881,103,107,0.5
18882,103,195,0
18883,103,200,0
18884,103,166,0.5
18885,103,170,0.5
18886,103,159,0.5
18887,103,161,0.5
18888,103,168,0.5
18889,103,176,0.5
18890,103,164,0.5
18891,103,162,0
18892,103,172,0.5
18893,103,173,0.5
18894,103,163,0.5
18895,103,167,0.5
18896,103,203,0.5
18897,103,169,0.5
18898,103,58,0.5
18899,103,109,0
18900,103,160,0.5
18901,103,171,0
18902,103,174,0.5
18903,103,34,0.5
18904,103,177,0.5
18905,103,181,0.5
18906,103,189,0
18907,103,180,0
18908,103,183,0
18909,103,179,0.5
18910,103,184,0.5
18911,103,185,0.5
18912,103,186,0.5
18913,103,187,0.5
18914,103,182,0.5
18915,103,188,0
18916,103,190,0.5
18917,103,191,0.5
18918,103,6,0.5
18919,103,66,0.5
18920,103,193,0.5
18921,103,192,0.5
18922,103,194,0.5
18923,103,199,0.5
18924,103,207,0.5
18925,103,196,0.5
18926,103,198,0
18927,103,202,0.5
18928,103,204,0
18929,103,205,0.5
18930,104,2,0.5
18931,104,4,0.5
18932,104,54,0.5
18933,104,5,0.5
18934,104,3,0.5
18935,104,10,0.5
18936,104,7,0.5
18937,104,8,0
18938,104,11,0.5
18939,104,12,0.5
18940,104,13,0.5
18941,104,21,0.5
18942,104,20,0
18943,104,18,0.5
18944,104,28,0
18945,104,23,0.5
18946,104,15,0.5
18947,104,24,0.5
18948,104,16,0.5
18949,104,30,0.5
18950,104,26,0
18951,104,22,0.5
18952,104,31,0.5
18953,104,27,0.5
18954,104,29,0.5
18955,104,19,0.5
18956,104,17,0.5
18957,104,14,0
18958,104,98,0
18959,104,38,0.5
18960,104,33,0.5
18961,104,43,0
18962,104,32,0.5
18963,104,178,0.5
18964,104,35,0.5
18965,104,36,0.5
18966,104,41,0.5
18967,104,42,0
18968,104,40,0.5
18969,104,39,0.5
18970,104,44,0.5
18971,104,37,0.5
18972,104,81,0.5
18973,104,45,0.5
18974,104,47,0.5
18975,104,48,0.5
18976,104,52,0.5
18977,104,50,0.5
18978,104,51,0
18979,104,53,0.5
18980,104,55,0
18981,104,56,0
18982,104,165,0.5
18983,104,72,0.5
18984,104,57,0.5
18985,104,59,0.5
18986,104,175,0.5
18987,104,60,0
18988,104,62,0.5
18989,104,61,0.5
18990,104,63,0.5
18991,104,65,0.5
18992,104,70,0.5
18993,104,67,0
18994,104,49,0.5
18995,104,68,0.5
18996,104,73,0.5
18997,104,74,0.5
18998,104,76,0.5
18999,104,69,0.5
19000,104,71,0
19001,104,78,0.5
19002,104,82,0
19003,104,80,0.5
19004,104,83,0.5
19005,104,89,0.5
19006,104,85,0.5
19007,104,84,0.5
19008,104,87,0
19009,104,88,0
19010,104,86,0.5
19011,104,90,0.5
19012,104,91,0.5
19013,104,92,0.5
19014,104,94,0.5
19015,104,93,0
19016,104,95,0.5
19017,104,96,0
19018,104,99,0.5
19019,104,151,0.5
19020,104,101,0.5
19021,104,102,0.5
19022,104,97,0.5
19023,104,103,0.5
19024,104,113,0.5
19025,104,110,0.5
19026,104,105,0
19027,104,106,0.5
19028,104,108,0.5
19029,104,111,0.5
19030,104,112,0.5
19031,104,118,0
19032,104,131,0.5
19033,104,132,0
19034,104,119,0
19035,104,123,0.5
19036,104,124,0.5
19037,104,121,0
19038,104,129,0.5
19039,104,130,0
19040,104,120,0.5
19041,104,64,0
19042,104,117,0.5
19043,104,116,0.5
19044,104,127,0.5
19045,104,126,0.5
19046,104,115,0.5
19047,104,128,0
19048,104,125,0.5
19049,104,133,0.5
19050,104,140,0.5
19051,104,139,0
19052,104,137,0.5
19053,104,141,0.5
19054,104,136,0.5
19055,104,134,0.5
19056,104,135,0.5
19057,104,122,0.5
19058,104,138,0.5
19059,104,142,0
19060,104,143,0.5
19061,104,147,0
19062,104,144,0.5
19063,104,148,0.5
19064,104,153,0.5
19065,104,145,0.5
19066,104,146,0.5
19067,104,149,0.5
19068,104,152,0.5
19069,104,155,0
19070,104,156,0.5
19071,104,157,0.5
19072,104,158,0
19073,104,100,0.5
19074,104,107,0.5
19075,104,195,0.5
19076,104,200,0
19077,104,166,0.5
19078,104,170,0.5
19079,104,159,0.5
19080,104,161,0.5
19081,104,168,0.5
19082,104,176,0.5
19083,104,164,0
19084,104,162,0.5
19085,104,172,0.5
19086,104,173,0.5
19087,104,163,0.5
19088,104,167,0.5
19089,104,203,0.5
19090,104,169,0.5
19091,104,58,0.5
19092,104,109,0
19093,104,160,0.5
19094,104,171,0
19095,104,174,0.5
19096,104,34,0.5
19097,104,177,0
19098,104,181,0
19099,104,189,0.5
19100,104,180,0.5
19101,104,183,0
19102,104,179,0.5
19103,104,184,0.5
19104,104,185,0.5
19105,104,186,0.5
19106,104,187,0
19107,104,182,0.5
19108,104,188,0
19109,104,190,0.5
19110,104,191,0.5
19111,104,6,0.5
19112,104,66,0.5
19113,104,193,0.5
19114,104,192,0.5
19115,104,194,0.5
19116,104,199,0.5
19117,104,207,0.5
19118,104,196,0.5
19119,104,198,0.5
19120,104,202,0.5
19121,104,204,0.5
19122,104,205,0.5
19123,105,2,0.5
19124,105,4,0.5
19125,105,54,0.5
19126,105,5,0.5
19127,105,3,0.5
19128,105,10,0.5
19129,105,7,0.5
19130,105,8,0.5
19131,105,11,0.5
19132,105,12,0.5
19133,105,13,0.5
19134,105,21,0.5
19135,105,20,0.5
19136,105,18,0
19137,105,28,0
19138,105,23,0.5
19139,105,15,0.5
19140,105,24,0.5
19141,105,16,0
19142,105,30,0.5
19143,105,26,0
19144,105,22,0.5
19145,105,31,0.5
19146,105,27,0.5
19147,105,29,0.5
19148,105,19,0
19149,105,17,0
19150,105,14,0
19151,105,98,0
19152,105,38,0.5
19153,105,33,0.5
19154,105,43,0
19155,105,32,0
19156,105,178,0.5
19157,105,35,0.5
19158,105,36,0.5
19159,105,41,0.5
19160,105,42,0
19161,105,40,0.5
19162,105,39,0.5
19163,105,44,0.5
19164,105,37,0
19165,105,81,0.5
19166,105,45,0.5
19167,105,47,0.5
19168,105,48,0.5
19169,105,52,0.5
19170,105,50,0.5
19171,105,51,0
19172,105,53,0.5
19173,105,55,0
19174,105,56,0.5
19175,105,165,0.5
19176,105,72,0.5
19177,105,57,0.5
19178,105,59,0.5
19179,105,175,0.5
19180,105,60,0
19181,105,62,0.5
19182,105,61,0.5
19183,105,63,0.5
19184,105,65,0.5
19185,105,70,0
19186,105,67,0.5
19187,105,49,0.5
19188,105,68,0
19189,105,73,0.5
19190,105,74,0.5
19191,105,76,0.5
19192,105,69,0
19193,105,71,0
19194,105,78,0.5
19195,105,82,0
19196,105,80,0.5
19197,105,83,0.5
19198,105,89,0.5
19199,105,85,0.5
19200,105,84,0.5
19201,105,87,0
19202,105,88,0.5
19203,105,86,0.5
19204,105,90,0.5
19205,105,91,0.5
19206,105,92,0.5
19207,105,94,0.5
19208,105,93,0.5
19209,105,95,0.5
19210,105,96,0
19211,105,99,0.5
19212,105,151,0.5
19213,105,101,0.5
19214,105,102,0.5
19215,105,97,0.5
19216,105,103,0.5
19217,105,113,0.5
19218,105,104,0.5
19219,105,110,0.5
19220,105,106,0.5
19221,105,108,0.5
19222,105,111,0.5
19223,105,112,0.5
19224,105,118,0
19225,105,131,0.5
19226,105,132,0.5
19227,105,119,0
19228,105,123,0
19229,105,124,0.5
19230,105,121,0.5
19231,105,129,0.5
19232,105,130,0
19233,105,120,0.5
19234,105,64,0
19235,105,117,0.5
19236,105,116,0.5
19237,105,127,0.5
19238,105,126,0.5
19239,105,115,0.5
19240,105,128,0
19241,105,125,0.5
19242,105,133,0
19243,105,140,0.5
19244,105,139,0.5
19245,105,137,0.5
19246,105,141,0.5
19247,105,136,0.5
19248,105,134,0
19249,105,135,0
19250,105,122,0.5
19251,105,138,0.5
19252,105,142,0.5
19253,105,143,0.5
19254,105,147,0
19255,105,144,0.5
19256,105,148,0.5
19257,105,153,0.5
19258,105,145,0.5
19259,105,146,0
19260,105,149,0.5
19261,105,152,0.5
19262,105,155,0.5
19263,105,156,0.5
19264,105,157,0.5
19265,105,158,0.5
19266,105,100,0.5
19267,105,107,0.5
19268,105,195,0
19269,105,200,0
19270,105,166,0.5
19271,105,170,0.5
19272,105,159,0.5
19273,105,161,0
19274,105,168,0.5
19275,105,176,0
19276,105,164,0
19277,105,162,0
19278,105,172,0.5
19279,105,173,0.5
19280,105,163,0.5
19281,105,167,0.5
19282,105,203,0.5
19283,105,169,0.5
19284,105,58,0.5
19285,105,109,0
19286,105,160,0.5
19287,105,171,0.5
19288,105,174,0.5
19289,105,34,0.5
19290,105,177,0.5
19291,105,181,0.5
19292,105,189,0
19293,105,180,0.5
19294,105,183,0
19295,105,179,0
19296,105,184,0.5
19297,105,185,0.5
19298,105,186,0.5
19299,105,187,0.5
19300,105,182,0.5
19301,105,188,0
19302,105,190,0.5
19303,105,191,0.5
19304,105,6,0.5
19305,105,66,0.5
19306,105,193,0.5
19307,105,192,0.5
19308,105,194,0.5
19309,105,199,0.5
19310,105,207,0.5
19311,105,196,0.5
19312,105,198,0.5
19313,105,202,0.5
19314,105,204,0
19315,105,205,0.5
19316,106,2,0.5
19317,106,4,0.5
19318,106,54,0
19319,106,5,0.5
19320,106,3,0.5
19321,106,10,0.5
19322,106,7,0.5
19323,106,8,0.5
19324,106,11,0.5
19325,106,12,0.5
19326,106,13,0.5
19327,106,21,0.5
19328,106,20,0
19329,106,18,0.5
19330,106,28,0.5
19331,106,23,0
19332,106,15,0.5
19333,106,24,0.5
19334,106,16,0
19335,106,30,0.5
19336,106,26,0.5
19337,106,22,0.5
19338,106,31,0.5
19339,106,27,0.5
19340,106,29,0.5
19341,106,19,0.5
19342,106,17,0
19343,106,14,0
19344,106,98,0
19345,106,38,0.5
19346,106,33,0.5
19347,106,43,0
19348,106,32,0.5
19349,106,178,0.5
19350,106,35,0.5
19351,106,36,0.5
19352,106,41,0.5
19353,106,42,0
19354,106,40,0.5
19355,106,39,0.5
19356,106,44,0.5
19357,106,37,0.5
19358,106,81,0.5
19359,106,45,0.5
19360,106,47,0.5
19361,106,48,0.5
19362,106,52,0.5
19363,106,50,0.5
19364,106,51,0
19365,106,53,0.5
19366,106,55,0.5
19367,106,56,0.5
19368,106,165,0.5
19369,106,72,0.5
19370,106,57,0.5
19371,106,59,0.5
19372,106,175,0.5
19373,106,60,0
19374,106,62,0.5
19375,106,61,0.5
19376,106,63,0.5
19377,106,65,0.5
19378,106,70,0.5
19379,106,67,0.5
19380,106,49,0.5
19381,106,68,0
19382,106,73,0.5
19383,106,74,0.5
19384,106,76,0.5
19385,106,69,0.5
19386,106,71,0
19387,106,78,0.5
19388,106,82,0.5
19389,106,80,0.5
19390,106,83,0.5
19391,106,89,0.5
19392,106,85,0.5
19393,106,84,0.5
19394,106,87,0.5
19395,106,88,0.5
19396,106,86,0.5
19397,106,90,0.5
19398,106,91,0.5
19399,106,92,0.5
19400,106,94,0.5
19401,106,93,0
19402,106,95,0.5
19403,106,96,0
19404,106,99,0.5
19405,106,151,0.5
19406,106,101,0.5
19407,106,102,0.5
19408,106,97,0.5
19409,106,103,0.5
19410,106,113,0.5
19411,106,104,0
19412,106,110,0.5
19413,106,105,0.5
19414,106,108,0.5
19415,106,111,0.5
19416,106,112,0.5
19417,106,118,0
19418,106,131,0.5
19419,106,132,0
19420,106,119,0
19421,106,123,0.5
19422,106,124,0.5
19423,106,121,0.5
19424,106,129,0
19425,106,130,0.5
19426,106,120,0.5
19427,106,64,0
19428,106,117,0.5
19429,106,116,0.5
19430,106,127,0.5
19431,106,126,0.5
19432,106,115,0.5
19433,106,128,0
19434,106,125,0.5
19435,106,133,0.5
19436,106,140,0.5
19437,106,139,0
19438,106,137,0.5
19439,106,141,0.5
19440,106,136,0.5
19441,106,134,0.5
19442,106,135,0.5
19443,106,122,0.5
19444,106,138,0.5
19445,106,142,0.5
19446,106,143,0.5
19447,106,147,0
19448,106,144,0.5
19449,106,148,0.5
19450,106,153,0.5
19451,106,145,0.5
19452,106,146,0.5
19453,106,149,0.5
19454,106,152,0.5
19455,106,155,0.5
19456,106,156,0.5
19457,106,157,0.5
19458,106,158,0
19459,106,100,0.5
19460,106,107,0.5
19461,106,195,0
19462,106,200,0
19463,106,166,0.5
19464,106,170,0.5
19465,106,159,0.5
19466,106,161,0
19467,106,168,0.5
19468,106,176,0
19469,106,164,0.5
19470,106,162,0.5
19471,106,172,0.5
19472,106,173,0.5
19473,106,163,0.5
19474,106,167,0
19475,106,203,0.5
19476,106,169,0.5
19477,106,58,0.5
19478,106,109,0
19479,106,160,0.5
19480,106,171,0
19481,106,174,0.5
19482,106,34,0.5
19483,106,177,0.5
19484,106,181,0.5
19485,106,189,0
19486,106,180,0.5
19487,106,183,0
19488,106,179,0
19489,106,184,0.5
19490,106,185,0.5
19491,106,186,0
19492,106,187,0
19493,106,182,0.5
19494,106,188,0
19495,106,190,0
19496,106,191,0.5
19497,106,6,0.5
19498,106,66,0.5
19499,106,193,1
19500,106,192,0.5
19501,106,194,0.5
19502,106,199,0.5
19503,106,207,0.5
19504,106,196,0.5
19505,106,198,0.5
19506,106,202,0.5
19507,106,204,0.5
19508,106,205,0.5
19509,107,2,0.5
19510,107,4,0.5
19511,107,54,0.5
19512,107,5,0
19513,107,3,0
19514,107,10,0
19515,107,7,0
19516,107,8,0
19517,107,11,0.5
19518,107,12,0
19519,107,13,0.5
19520,107,21,0
19521,107,20,0
19522,107,18,0
19523,107,28,0
19524,107,23,0.5
19525,107,15,0
19526,107,24,0
19527,107,16,0.5
19528,107,30,0.5
19529,107,26,0
19530,107,22,0
19531,107,31,0
19532,107,27,0
19533,107,29,0.5
19534,107,19,0
19535,107,17,0.5
19536,107,14,0
19537,107,98,0
19538,107,38,0.5
19539,107,33,0.5
19540,107,43,0
19541,107,32,0.5
19542,107,178,0.5
19543,107,35,0
19544,107,36,0.5
19545,107,41,0
19546,107,42,0
19547,107,40,0.5
19548,107,39,0.5
19549,107,44,0
19550,107,37,0.5
19551,107,81,0
19552,107,45,0
19553,107,47,0
19554,107,48,0
19555,107,52,0
19556,107,50,0.5
19557,107,51,0
19558,107,53,0
19559,107,55,0
19560,107,56,0
19561,107,165,0
19562,107,72,0.5
19563,107,57,0.5
19564,107,59,0
19565,107,175,0
19566,107,60,0.5
19567,107,62,0
19568,107,61,0
19569,107,63,0
19570,107,65,0.5
19571,107,70,0
19572,107,67,0.5
19573,107,49,0
19574,107,68,0.5
19575,107,73,0
19576,107,74,0
19577,107,76,0
19578,107,69,0.5
19579,107,71,0
19580,107,78,0
19581,107,82,0
19582,107,80,0
19583,107,83,0
19584,107,89,0
19585,107,85,0.5
19586,107,84,0.5
19587,107,87,0.5
19588,107,88,0.5
19589,107,86,0
19590,107,90,0
19591,107,91,0
19592,107,92,0
19593,107,94,0.5
19594,107,93,0
19595,107,95,0.5
19596,107,96,0
19597,107,99,0
19598,107,151,0.5
19599,107,101,0
19600,107,102,0.5
19601,107,97,0.5
19602,107,103,0
19603,107,113,0
19604,107,104,0.5
19605,107,110,0
19606,107,105,0.5
19607,107,106,0.5
19608,107,108,0
19609,107,111,0
19610,107,112,0
19611,107,118,0
19612,107,131,0
19613,107,132,0
19614,107,119,0
19615,107,123,0.5
19616,107,124,0
19617,107,121,0.5
19618,107,129,0.5
19619,107,130,0
19620,107,120,0.5
19621,107,64,0
19622,107,117,0
19623,107,116,0
19624,107,127,0.5
19625,107,126,0
19626,107,115,0.5
19627,107,128,0
19628,107,125,0.5
19629,107,133,0.5
19630,107,140,0.5
19631,107,139,0
19632,107,137,0
19633,107,141,0.5
19634,107,136,0
19635,107,134,0.5
19636,107,135,0.5
19637,107,122,0.5
19638,107,138,0
19639,107,142,0.5
19640,107,143,0
19641,107,147,0
19642,107,144,0
19643,107,148,0
19644,107,153,0.5
19645,107,145,0
19646,107,146,0
19647,107,149,0
19648,107,152,0
19649,107,155,0.5
19650,107,156,0
19651,107,157,0.5
19652,107,158,0
19653,107,100,0
19654,107,195,0
19655,107,200,0
19656,107,166,0
19657,107,170,0.5
19658,107,159,0.5
19659,107,161,0
19660,107,168,0.5
19661,107,176,0
19662,107,164,0
19663,107,162,0
19664,107,172,0
19665,107,173,0
19666,107,163,0
19667,107,167,0.5
19668,107,203,0.5
19669,107,169,0.5
19670,107,58,0
19671,107,109,0
19672,107,160,0.5
19673,107,171,0
19674,107,174,0
19675,107,34,0
19676,107,177,0.5
19677,107,181,0
19678,107,189,0
19679,107,180,0.5
19680,107,183,0
19681,107,179,0.5
19682,107,184,0
19683,107,185,0
19684,107,186,0
19685,107,187,0.5
19686,107,182,0.5
19687,107,188,0
19688,107,190,0.5
19689,107,191,0.5
19690,107,6,0.5
19691,107,66,0
19692,107,193,0.5
19693,107,192,0.5
19694,107,194,0
19695,107,199,0
19696,107,207,0
19697,107,196,0
19698,107,198,0.5
19699,107,202,0.5
19700,107,204,0
19701,107,205,0
19702,108,2,0.5
19703,108,4,0
19704,108,54,0.5
19705,108,5,0
19706,108,3,0.5
19707,108,10,0
19708,108,7,0
19709,108,8,0
19710,108,11,0
19711,108,12,0
19712,108,13,0.5
19713,108,21,0
19714,108,20,0
19715,108,18,0
19716,108,28,0
19717,108,23,0
19718,108,15,0
19719,108,24,0
19720,108,16,0
19721,108,30,0.5
19722,108,26,0
19723,108,22,0
19724,108,31,0
19725,108,27,0
19726,108,29,0
19727,108,19,0
19728,108,17,0
19729,108,14,0
19730,108,98,0
19731,108,38,0.5
19732,108,33,0
19733,108,43,0
19734,108,32,0.5
19735,108,178,0.5
19736,108,35,0
19737,108,36,0
19738,108,41,0
19739,108,42,0
19740,108,40,0.5
19741,108,39,0.5
19742,108,44,0
19743,108,37,0.5
19744,108,81,0
19745,108,45,0.5
19746,108,47,0
19747,108,48,0
19748,108,52,0
19749,108,50,0.5
19750,108,51,0
19751,108,53,0
19752,108,55,0
19753,108,56,0
19754,108,165,0
19755,108,72,0.5
19756,108,57,0.5
19757,108,59,0
19758,108,175,0.5
19759,108,60,0.5
19760,108,62,0
19761,108,61,0
19762,108,63,0
19763,108,65,0.5
19764,108,70,0
19765,108,67,0
19766,108,49,0
19767,108,68,0.5
19768,108,73,0
19769,108,74,0
19770,108,76,0
19771,108,69,0.5
19772,108,71,0
19773,108,78,0.5
19774,108,82,0
19775,108,80,0
19776,108,83,0
19777,108,89,0
19778,108,85,0.5
19779,108,84,0
19780,108,87,0.5
19781,108,88,0.5
19782,108,86,0
19783,108,90,0
19784,108,91,0
19785,108,92,0
19786,108,94,0
19787,108,93,0
19788,108,95,0
19789,108,96,0
19790,108,99,0
19791,108,151,0.5
19792,108,101,0.5
19793,108,102,0
19794,108,97,0
19795,108,103,0
19796,108,113,0
19797,108,104,0
19798,108,110,0.5
19799,108,105,0.5
19800,108,106,0.5
19801,108,111,0
19802,108,112,0
19803,108,118,0
19804,108,131,0
19805,108,132,0
19806,108,119,0
19807,108,123,0.5
19808,108,124,0
19809,108,121,0
19810,108,129,0
19811,108,130,0
19812,108,120,0
19813,108,64,0
19814,108,117,0
19815,108,116,0
19816,108,127,0
19817,108,126,0
19818,108,115,0
19819,108,128,0
19820,108,125,0.5
19821,108,133,0
19822,108,140,0.5
19823,108,139,0
19824,108,137,0
19825,108,141,0
19826,108,136,0
19827,108,134,0.5
19828,108,135,0.5
19829,108,122,0
19830,108,138,0
19831,108,142,0.5
19832,108,143,0.5
19833,108,147,0
19834,108,144,0
19835,108,148,0
19836,108,153,0
19837,108,145,0
19838,108,146,0
19839,108,149,0
19840,108,152,0
19841,108,155,0
19842,108,156,0
19843,108,157,0.5
19844,108,158,0
19845,108,100,0
19846,108,107,0
19847,108,195,0
19848,108,200,0
19849,108,166,0
19850,108,170,0
19851,108,159,0
19852,108,161,0
19853,108,168,0
19854,108,176,0
19855,108,164,0.5
19856,108,162,0
19857,108,173,0
19858,108,172,0
19859,108,163,0
19860,108,167,0
19861,108,203,0
19862,108,169,0.5
19863,108,58,0
19864,108,109,0
19865,108,160,0.5
19866,108,171,0.5
19867,108,174,0
19868,108,34,0
19869,108,177,0.5
19870,108,181,0
19871,108,189,0
19872,108,180,0
19873,108,183,0
19874,108,179,0
19875,108,184,0
19876,108,185,0
19877,108,186,0
19878,108,187,0
19879,108,182,0.5
19880,108,188,0
19881,108,190,0
19882,108,191,0
19883,108,6,0
19884,108,66,0
19885,108,193,0
19886,108,192,0
19887,108,194,0
19888,108,199,0
19889,108,207,0
19890,108,196,0
19891,108,198,0.5
19892,108,202,0.5
19893,108,204,0
19894,108,205,0
19895,109,2,0.5
19896,109,4,0.5
19897,109,54,0.5
19898,109,5,0.5
19899,109,3,0.5
19900,109,10,0.5
19901,109,7,0.5
19902,109,8,0.5
19903,109,11,0.5
19904,109,12,0.5
19905,109,13,0.5
19906,109,21,0
19907,109,20,0
19908,109,18,0.5
19909,109,28,0
19910,109,23,0.5
19911,109,15,0.5
19912,109,24,0.5
19913,109,16,0.5
19914,109,30,0.5
19915,109,26,0
19916,109,22,0.5
19917,109,31,0.5
19918,109,27,0.5
19919,109,29,0.5
19920,109,19,0.5
19921,109,17,0.5
19922,109,14,0
19923,109,98,0
19924,109,38,0.5
19925,109,33,0.5
19926,109,43,0
19927,109,32,0.5
19928,109,178,0.5
19929,109,35,0.5
19930,109,36,0.5
19931,109,41,0.5
19932,109,42,0
19933,109,40,0.5
19934,109,39,0.5
19935,109,44,0.5
19936,109,37,0.5
19937,109,81,0.5
19938,109,45,0.5
19939,109,47,0.5
19940,109,48,0.5
19941,109,52,0.5
19942,109,50,0.5
19943,109,51,0
19944,109,53,0.5
19945,109,55,0.5
19946,109,56,0.5
19947,109,165,0.5
19948,109,72,0.5
19949,109,57,0.5
19950,109,59,0.5
19951,109,175,0.5
19952,109,60,0.5
19953,109,62,0.5
19954,109,61,0.5
19955,109,63,0.5
19956,109,65,0.5
19957,109,70,0
19958,109,67,0.5
19959,109,49,0.5
19960,109,68,0.5
19961,109,73,0.5
19962,109,74,0
19963,109,76,0.5
19964,109,69,0.5
19965,109,71,0
19966,109,78,0.5
19967,109,82,0
19968,109,80,0.5
19969,109,83,0.5
19970,109,89,0.5
19971,109,85,0.5
19972,109,84,0.5
19973,109,87,0.5
19974,109,88,0.5
19975,109,86,0.5
19976,109,90,0.5
19977,109,91,0.5
19978,109,92,0.5
19979,109,94,0.5
19980,109,93,0.5
19981,109,95,0.5
19982,109,96,0
19983,109,99,0
19984,109,151,0.5
19985,109,101,0.5
19986,109,102,0.5
19987,109,97,0.5
19988,109,103,0
19989,109,113,0.5
19990,109,104,0.5
19991,109,110,0
19992,109,105,0.5
19993,109,106,0.5
19994,109,108,0.5
19995,109,111,0.5
19996,109,112,0.5
19997,109,118,0
19998,109,131,0
19999,109,132,0.5
20000,109,119,0
20001,109,123,0.5
20002,109,124,0.5
20003,109,121,0.5
20004,109,129,0.5
20005,109,130,0
20006,109,120,0.5
20007,109,64,0
20008,109,117,0.5
20009,109,116,0.5
20010,109,127,0.5
20011,109,126,0.5
20012,109,115,0.5
20013,109,128,0.5
20014,109,125,0.5
20015,109,133,0.5
20016,109,140,0.5
20017,109,139,0
20018,109,137,0.5
20019,109,141,0.5
20020,109,136,0.5
20021,109,134,0.5
20022,109,135,0.5
20023,109,122,0.5
20024,109,138,0.5
20025,109,142,0.5
20026,109,143,0.5
20027,109,147,0
20028,109,144,0.5
20029,109,148,0.5
20030,109,153,0.5
20031,109,145,0.5
20032,109,146,0.5
20033,109,149,0.5
20034,109,152,0.5
20035,109,155,0.5
20036,109,156,0.5
20037,109,157,0.5
20038,109,158,0
20039,109,100,0
20040,109,107,0.5
20041,109,195,0
20042,109,200,0
20043,109,166,0.5
20044,109,170,0.5
20045,109,159,0.5
20046,109,161,0.5
20047,109,168,0.5
20048,109,176,0.5
20049,109,164,0
20050,109,162,0
20051,109,172,0.5
20052,109,173,0.5
20053,109,163,0.5
20054,109,167,0.5
20055,109,203,0.5
20056,109,169,0.5
20057,109,58,0.5
20058,109,160,0.5
20059,109,171,0.5
20060,109,174,0.5
20061,109,34,0.5
20062,109,177,0.5
20063,109,181,0
20064,109,189,0
20065,109,180,0
20066,109,183,0
20067,109,179,0.5
20068,109,184,0.5
20069,109,185,0.5
20070,109,186,0.5
20071,109,187,0.5
20072,109,182,0.5
20073,109,188,0
20074,109,190,0.5
20075,109,191,0.5
20076,109,6,0.5
20077,109,66,0.5
20078,109,193,0.5
20079,109,192,0.5
20080,109,194,0.5
20081,109,199,0
20082,109,207,0.5
20083,109,196,0
20084,109,198,0.5
20085,109,202,0.5
20086,109,204,0.5
20087,109,205,0.5
20088,110,2,0.5
20089,110,4,0.5
20090,110,54,0.5
20091,110,5,0.5
20092,110,3,0
20093,110,10,0
20094,110,7,0.5
20095,110,8,0.5
20096,110,11,0.5
20097,110,12,0.5
20098,110,13,0.5
20099,110,21,0
20100,110,20,0
20101,110,18,0
20102,110,28,0
20103,110,23,0.5
20104,110,15,0.5
20105,110,24,0
20106,110,16,0
20107,110,30,0.5
20108,110,26,0
20109,110,22,0.5
20110,110,31,0
20111,110,27,0.5
20112,110,29,0.5
20113,110,19,0.5
20114,110,17,0.5
20115,110,14,0
20116,110,98,0
20117,110,38,0.5
20118,110,33,0.5
20119,110,43,0
20120,110,32,0.5
20121,110,178,0.5
20122,110,35,0.5
20123,110,36,0.5
20124,110,41,0.5
20125,110,42,0
20126,110,40,0.5
20127,110,39,0.5
20128,110,44,0.5
20129,110,37,0.5
20130,110,81,0.5
20131,110,45,0.5
20132,110,47,0.5
20133,110,48,0.5
20134,110,52,0.5
20135,110,50,0.5
20136,110,51,0
20137,110,53,0.5
20138,110,55,0
20139,110,56,0.5
20140,110,165,0.5
20141,110,72,0.5
20142,110,57,0.5
20143,110,59,0.5
20144,110,175,0
20145,110,60,0
20146,110,62,0
20147,110,61,0.5
20148,110,63,0.5
20149,110,65,0.5
20150,110,70,0
20151,110,67,0.5
20152,110,49,0.5
20153,110,68,0
20154,110,73,0.5
20155,110,74,0
20156,110,76,0.5
20157,110,69,0.5
20158,110,71,0
20159,110,78,0
20160,110,82,0
20161,110,80,0.5
20162,110,83,0.5
20163,110,89,0.5
20164,110,85,0.5
20165,110,84,0.5
20166,110,87,0
20167,110,88,0.5
20168,110,86,0.5
20169,110,90,0
20170,110,91,0.5
20171,110,92,0
20172,110,94,0
20173,110,93,0
20174,110,95,0.5
20175,110,96,0
20176,110,99,0
20177,110,151,0.5
20178,110,101,0.5
20179,110,102,0.5
20180,110,97,0.5
20181,110,103,0.5
20182,110,113,0.5
20183,110,104,0.5
20184,110,105,0.5
20185,110,106,0.5
20186,110,108,0.5
20187,110,111,0.5
20188,110,112,0.5
20189,110,118,0
20190,110,131,0
20191,110,132,0
20192,110,119,0
20193,110,123,0.5
20194,110,124,0.5
20195,110,121,0.5
20196,110,129,0.5
20197,110,130,0
20198,110,120,0.5
20199,110,64,0
20200,110,117,0.5
20201,110,116,0.5
20202,110,127,0.5
20203,110,126,0.5
20204,110,115,0.5
20205,110,128,0
20206,110,125,0.5
20207,110,133,0
20208,110,140,0.5
20209,110,139,0
20210,110,137,0.5
20211,110,141,0.5
20212,110,136,0
20213,110,134,0.5
20214,110,135,0
20215,110,122,0.5
20216,110,138,0.5
20217,110,142,0.5
20218,110,143,0.5
20219,110,147,0
20220,110,144,0.5
20221,110,148,0
20222,110,153,0.5
20223,110,145,0.5
20224,110,146,0
20225,110,149,0.5
20226,110,152,0.5
20227,110,155,0.5
